image-1,image-2,t-im1,t-im2,t-diff,coord-1,coord-2,dist,vel
photo_0677.jpg,photo_0684.jpg,2023-05-08 15:31:05,2023-05-08 15:32:06,61,"(548.226806640625, 304.5704650878906)","(168.0, 637.2000122070312)",31.574245345841938,0.06546738608757521
photo_0677.jpg,photo_0685.jpg,2023-05-08 15:31:05,2023-05-08 15:32:15,70,"(744.0, 171.60000610351562)","(969.4080810546875, 221.18402099609375)",12.822070278517213,0.0231676492689551
photo_0677.jpg,photo_0686.jpg,2023-05-08 15:31:05,2023-05-08 15:32:23,78,"(744.0, 171.60000610351562)","(944.4000244140625, 669.6000366210938)",44.73410644052701,0.07253807413586995
photo_0678.jpg,photo_0679.jpg,2023-05-08 15:31:14,2023-05-08 15:31:23,9,"(477.757568359375, 144.32260131835938)","(455.3626708984375, 607.1502075195312)",6.0969618656653,0.08568263741881635
photo_0678.jpg,photo_0680.jpg,2023-05-08 15:31:14,2023-05-08 15:31:31,17,"(718.8480834960938, 616.8960571289062)","(92.0, 506.0)",9.361497834776445,0.06964954389073676
photo_0678.jpg,photo_0681.jpg,2023-05-08 15:31:14,2023-05-08 15:31:40,26,"(718.8480834960938, 616.8960571289062)","(79.0, 935.0)",19.848882957183335,0.09655718140094414
photo_0678.jpg,photo_0682.jpg,2023-05-08 15:31:14,2023-05-08 15:31:49,35,"(528.519287109375, 767.3980712890625)","(260.6400146484375, 600.4800415039062)",26.302319986599972,0.09504906948300469
photo_0678.jpg,photo_0683.jpg,2023-05-08 15:31:14,2023-05-08 15:31:57,43,"(469.3968200683594, 806.2159423828125)","(96.0, 141.0)",44.873425803943945,0.13199048594611235
photo_0678.jpg,photo_0684.jpg,2023-05-08 15:31:14,2023-05-08 15:32:06,52,"(1269.04345703125, 437.9444274902344)","(167.0, 624.0)",65.74345803357318,0.159908318693968
photo_0678.jpg,photo_0685.jpg,2023-05-08 15:31:14,2023-05-08 15:32:15,61,"(720.0, 617.760009765625)","(969.4080810546875, 221.18402099609375)",22.30874399022884,0.04625590065383842
photo_0678.jpg,photo_0686.jpg,2023-05-08 15:31:14,2023-05-08 15:32:23,69,"(720.0, 617.760009765625)","(944.4000244140625, 669.6000366210938)",15.354009153081893,0.028144566343214463
photo_0679.jpg,photo_0680.jpg,2023-05-08 15:31:23,2023-05-08 15:31:31,8,"(1185.4359130859375, 271.724609375)","(1155.576171875, 728.580322265625)",4.087772124612661,0.06462767729012617
photo_0679.jpg,photo_0681.jpg,2023-05-08 15:31:23,2023-05-08 15:31:40,17,"(106.56000518798828, 66.24000549316406)","(79.20000457763672, 933.6000366210938)",27.99327244196421,0.20826994696821371
photo_0679.jpg,photo_0682.jpg,2023-05-08 15:31:23,2023-05-08 15:31:49,26,"(106.56000518798828, 66.24000549316406)","(144.0, 368.4000244140625)",25.3725614928204,0.12342775298507401
photo_0679.jpg,photo_0683.jpg,2023-05-08 15:31:23,2023-05-08 15:31:57,34,"(106.0, 62.0)","(181.44000244140625, 201.60000610351562)",9.917502613841386,0.036893109723489956
photo_0679.jpg,photo_0684.jpg,2023-05-08 15:31:23,2023-05-08 15:32:06,43,"(106.0, 62.0)","(168.48001098632812, 637.9200439453125)",57.92992739429443,0.17039481899605488
photo_0679.jpg,photo_0685.jpg,2023-05-08 15:31:23,2023-05-08 15:32:15,52,"(1226.880126953125, 442.3680419921875)","(401.3163757324219, 842.0477294921875)",43.67732019206661,0.10623668188254973
photo_0679.jpg,photo_0686.jpg,2023-05-08 15:31:23,2023-05-08 15:32:23,60,"(1308.9600830078125, 413.280029296875)","(944.4000244140625, 669.6000366210938)",37.13750560759204,0.07828586182080402
photo_0680.jpg,photo_0681.jpg,2023-05-08 15:31:31,2023-05-08 15:31:40,9,"(905.7487182617188, 99.53282165527344)","(880.865478515625, 549.9188232421875)",7.645302730973833,0.10744198771261892
photo_0680.jpg,photo_0682.jpg,2023-05-08 15:31:31,2023-05-08 15:31:49,18,"(683.0, 345.0)","(142.0, 375.0)",36.12207696747855,0.25381779415814926
photo_0680.jpg,photo_0683.jpg,2023-05-08 15:31:31,2023-05-08 15:31:57,26,"(92.0, 506.0)","(179.71202087402344, 190.08001708984375)",18.215008244098826,0.08860900933513921
photo_0680.jpg,photo_0684.jpg,2023-05-08 15:31:31,2023-05-08 15:32:06,35,"(92.0, 506.0)","(166.8000030517578, 624.0)",9.97932568387319,0.03606243178560803
photo_0680.jpg,photo_0685.jpg,2023-05-08 15:31:31,2023-05-08 15:32:15,44,"(660.0960693359375, 336.96002197265625)","(969.4080810546875, 221.18402099609375)",15.01225415400197,0.043153406940867486
photo_0680.jpg,photo_0686.jpg,2023-05-08 15:31:31,2023-05-08 15:32:23,52,"(660.0960693359375, 336.96002197265625)","(945.216064453125, 668.736083984375)",39.76883273811672,0.09673003778301928
photo_0681.jpg,photo_0682.jpg,2023-05-08 15:31:40,2023-05-08 15:31:49,9,"(274.8000183105469, 158.40000915527344)","(258.0, 597.6000366210938)",27.47007638586685,0.3860461401427155
photo_0681.jpg,photo_0683.jpg,2023-05-08 15:31:40,2023-05-08 15:31:57,17,"(79.0, 933.0)","(130.8000030517578, 800.4000244140625)",10.168477160471339,0.07565347007390677
photo_0681.jpg,photo_0684.jpg,2023-05-08 15:31:40,2023-05-08 15:32:06,26,"(273.6000061035156, 158.40000915527344)","(159.2525177001953, 632.033447265625)",34.80294247766959,0.16930292940675576
photo_0681.jpg,photo_0685.jpg,2023-05-08 15:31:40,2023-05-08 15:32:15,35,"(639.3600463867188, 780.4800415039062)","(970.56005859375, 221.760009765625)",64.95086773489355,0.2347138786031239
photo_0681.jpg,photo_0686.jpg,2023-05-08 15:31:40,2023-05-08 15:32:23,43,"(639.3600463867188, 780.4800415039062)","(944.4000244140625, 669.6000366210938)",54.09450672401827,0.15911333047567047
photo_0682.jpg,photo_0683.jpg,2023-05-08 15:31:49,2023-05-08 15:31:57,8,"(144.0, 368.4000244140625)","(131.04000854492188, 800.6400146484375)",33.264172184236514,0.5259065622327793
photo_0682.jpg,photo_0684.jpg,2023-05-08 15:31:49,2023-05-08 15:32:06,17,"(108.00000762939453, 217.20001220703125)","(92.0, 573.0)",32.378141738828184,0.24089337453688167
photo_0682.jpg,photo_0685.jpg,2023-05-08 15:31:49,2023-05-08 15:32:15,26,"(264.0, 598.800048828125)","(401.3163757324219, 842.0477294921875)",39.904278629151115,0.19411896773134746
photo_0682.jpg,photo_0686.jpg,2023-05-08 15:31:49,2023-05-08 15:32:23,34,"(258.0, 597.6000366210938)","(944.4000244140625, 669.6000366210938)",172.5414793454797,0.6418543031651844
photo_0683.jpg,photo_0684.jpg,2023-05-08 15:31:57,2023-05-08 15:32:06,9,"(185.760009765625, 200.16000366210938)","(171.36000061035156, 635.0400390625)",18.91819047673484,0.2658636368330469
photo_0683.jpg,photo_0685.jpg,2023-05-08 15:31:57,2023-05-08 15:32:15,18,"(94.0, 653.0)","(401.3163757324219, 842.0477294921875)",60.134663422896665,0.42254623498488725
photo_0683.jpg,photo_0686.jpg,2023-05-08 15:31:57,2023-05-08 15:32:23,26,"(172.10882568359375, 196.99203491210938)","(944.4000244140625, 669.6000366210938)",181.08473363769832,0.8809075811729262
photo_0684.jpg,photo_0685.jpg,2023-05-08 15:32:06,2023-05-08 15:32:15,9,"(155.52001953125, 233.280029296875)","(141.69601440429688, 667.008056640625)",54.243534295177,0.7623024686282208
photo_0684.jpg,photo_0686.jpg,2023-05-08 15:32:06,2023-05-08 15:32:23,17,"(81.0, 573.0)","(944.6400146484375, 669.6000366210938)",144.83761424217565,1.0775918499617867
photo_0685.jpg,photo_0686.jpg,2023-05-08 15:32:15,2023-05-08 15:32:23,8,"(969.4080810546875, 221.18402099609375)","(945.216064453125, 668.736083984375)",23.58975919601735,0.3729540928890343
photo_07003.jpg,photo_07004.jpg,2022-01-15 13:07:54,2022-01-15 13:08:03,9,"(657.6000366210938, 158.40000915527344)","(1126.800048828125, 181.20001220703125)",1.0580037159906714,0.014868478888722237
photo_07003.jpg,photo_07005.jpg,2022-01-15 13:07:54,2022-01-15 13:08:11,17,"(165.60000610351562, 663.8400268554688)","(1114.800048828125, 693.6000366210938)",3.4914207972883626,0.02597617073182542
photo_07003.jpg,photo_07464.jpg,2022-01-15 13:07:54,2022-01-15 14:36:23,5309,"(1190.8800048828125, 925.9200439453125)","(629.5451049804688, 624.5684814453125)",11.798340337900582,0.0002810800689277954
photo_07003.jpg,photo_07465.jpg,2022-01-15 13:07:54,2022-01-15 14:36:32,5318,"(198.0, 656.0)","(1095.5521240234375, 653.18408203125)",40.79802460207846,0.000970314808512765
photo_07004.jpg,photo_07005.jpg,2022-01-15 13:08:03,2022-01-15 13:08:11,8,"(744.0078735351562, 534.9889526367188)","(1209.3238525390625, 552.4071655273438)",1.432744226484496,0.022651686220719884
photo_07004.jpg,photo_07464.jpg,2022-01-15 13:08:03,2022-01-15 14:36:23,5300,"(414.0000305175781, 796.800048828125)","(635.904052734375, 632.4480590820312)",4.844550984472028,0.00011561109594641927
photo_07004.jpg,photo_07465.jpg,2022-01-15 13:08:03,2022-01-15 14:36:32,5309,"(1182.0, 230.0)","(1095.5521240234375, 653.18408203125)",16.612446434724298,0.0003957698672186719
photo_07005.jpg,photo_07464.jpg,2022-01-15 13:08:11,2022-01-15 14:36:23,5292,"(891.3600463867188, 806.4000244140625)","(632.4480590820312, 634.5216674804688)",5.35809218181723,0.0001280596181323211
photo_07005.jpg,photo_07465.jpg,2022-01-15 13:08:11,2022-01-15 14:36:32,5301,"(891.3600463867188, 806.4000244140625)","(1094.861083984375, 651.9400024414062)",9.12432347863392,0.0002177031566831953
photo_07464.jpg,photo_07465.jpg,2022-01-15 14:36:23,2022-01-15 14:36:32,9,"(630.7200317382812, 625.5360717773438)","(1090.3681640625, 644.5440673828125)",19.168374445931622,0.26937955554682574
photo_1742.jpg,photo_1743.jpg,2023-05-05 03:28:50,2023-05-05 03:28:56,6,"(372.0, 109.0)","(365.0, 211.0)",0.4543996174576724,0.009578743936007732
photo_1742.jpg,photo_1744.jpg,2023-05-05 03:28:50,2023-05-05 03:29:02,12,"(391.20001220703125, 72.0)","(376.8000183105469, 276.0)",2.8803887794486034,0.030359297735388282
photo_1742.jpg,photo_1745.jpg,2023-05-05 03:28:50,2023-05-05 03:29:08,18,"(259.20001220703125, 277.9200134277344)","(120.96001434326172, 169.34400939941406)",8.789062188329996,0.06175781030999878
photo_1742.jpg,photo_1746.jpg,2023-05-05 03:28:50,2023-05-05 03:29:14,24,"(115.0, 217.0)","(361.15203857421875, 86.40000915527344)",2.9331836051058313,0.01545787759890773
photo_1742.jpg,photo_1747.jpg,2023-05-05 03:28:50,2023-05-05 03:29:20,30,"(254.01602172851562, 216.00001525878906)","(345.6000061035156, 180.0)",0.878619848977544,0.003704261283289325
photo_1742.jpg,photo_1748.jpg,2023-05-05 03:28:50,2023-05-05 03:29:26,36,"(144.0, 258.0)","(54.720001220703125, 112.32000732421875)",1.1167404197909554,0.003923481341532223
photo_1742.jpg,photo_1749.jpg,2023-05-05 03:28:50,2023-05-05 03:29:32,42,"(118.08000183105469, 214.5600128173828)","(357.1200256347656, 171.36000061035156)",1.5374194710024949,0.004629828921247513
photo_1742.jpg,photo_1750.jpg,2023-05-05 03:28:50,2023-05-05 03:29:39,49,"(128.40000915527344, 222.00001525878906)","(362.4000244140625, 267.6000061035156)",2.804725777321677,0.007239626863584607
photo_1742.jpg,photo_1751.jpg,2023-05-05 03:28:50,2023-05-05 03:29:45,55,"(376.0, 129.0)","(141.0, 289.0)",28.429737951659,0.06537805920228783
photo_1742.jpg,photo_1752.jpg,2023-05-05 03:28:50,2023-05-05 03:29:51,61,"(122.4000015258789, 213.60000610351562)","(385.20001220703125, 39.60000228881836)",12.122394000527956,0.025135088412897966
photo_1742.jpg,photo_1753.jpg,2023-05-05 03:28:50,2023-05-05 03:29:57,67,"(149.29922485351562, 257.1264343261719)","(373.0, 128.0)",1.4844469676192447,0.0028022813800668966
photo_1742.jpg,photo_1754.jpg,2023-05-05 03:28:50,2023-05-05 03:30:03,73,"(300.0, 145.0)","(354.2400207519531, 182.8800048828125)",0.33413107102235157,0.0005789164090809181
photo_1742.jpg,photo_1755.jpg,2023-05-05 03:28:50,2023-05-05 03:30:09,79,"(159.0, 283.0)","(385.20001220703125, 117.60000610351562)",1.3941325055457199,0.0022320237886256033
photo_1742.jpg,photo_1756.jpg,2023-05-05 03:28:50,2023-05-05 03:30:15,85,"(201.60000610351562, 158.40000915527344)","(209.0, 147.0)",0.07229349980052772,0.00010757272770318525
photo_1742.jpg,photo_1757.jpg,2023-05-05 03:28:50,2023-05-05 03:30:21,91,"(298.0, 147.0)","(270.7200012207031, 272.1600036621094)",0.7278323674649972,0.001011607009197504
photo_1742.jpg,photo_1758.jpg,2023-05-05 03:28:50,2023-05-05 03:30:27,97,"(124.0, 223.0)","(122.0, 104.0)",0.5721961804616588,0.0007460966278844391
photo_1742.jpg,photo_1759.jpg,2023-05-05 03:28:50,2023-05-05 03:30:33,103,"(124.0, 223.0)","(119.0, 203.0)",0.09413483163510641,0.00011559391752629378
photo_1742.jpg,photo_1760.jpg,2023-05-05 03:28:50,2023-05-05 03:30:39,109,"(267.84002685546875, 247.10401916503906)","(139.20001220703125, 285.6000061035156)",0.8776245706289073,0.0010183665659921485
photo_1742.jpg,photo_1761.jpg,2023-05-05 03:28:50,2023-05-05 03:30:45,115,"(392.4000244140625, 266.4000244140625)","(201.0, 94.0)",2.476885334826394,0.002724143105642107
photo_1743.jpg,photo_1744.jpg,2023-05-05 03:28:56,2023-05-05 03:29:02,6,"(124.0, 104.0)","(120.0, 203.0)",1.1388594842318975,0.024007157927608398
photo_1743.jpg,photo_1745.jpg,2023-05-05 03:28:56,2023-05-05 03:29:08,12,"(79.0, 32.0)","(72.0, 230.0)",13.208246582259802,0.13921491897701832
photo_1743.jpg,photo_1746.jpg,2023-05-05 03:28:56,2023-05-05 03:29:14,18,"(298.94403076171875, 255.7440185546875)","(371.5200500488281, 82.94400787353516)",2.677461570713347,0.01881362997021245
photo_1743.jpg,photo_1747.jpg,2023-05-05 03:28:56,2023-05-05 03:29:20,24,"(367.0, 230.0)","(77.760009765625, 67.39200592041016)",3.686832286303452,0.01942960614881919
photo_1743.jpg,photo_1748.jpg,2023-05-05 03:28:56,2023-05-05 03:29:26,30,"(296.0, 287.0)","(100.22400665283203, 134.7840118408203)",2.254434502811426,0.009504695863852972
photo_1743.jpg,photo_1749.jpg,2023-05-05 03:28:56,2023-05-05 03:29:32,36,"(379.0, 248.0)","(370.0, 166.0)",0.7173254251700989,0.002520203327097614
photo_1743.jpg,photo_1750.jpg,2023-05-05 03:28:56,2023-05-05 03:29:39,43,"(369.6000061035156, 230.40000915527344)","(374.9760437011719, 260.92803955078125)",0.44282544128018697,0.0013025246933283268
photo_1743.jpg,photo_1751.jpg,2023-05-05 03:28:56,2023-05-05 03:29:45,49,"(199.20001220703125, 258.0)","(143.0, 286.0)",5.708078494533504,0.0147338319997673
photo_1743.jpg,photo_1752.jpg,2023-05-05 03:28:56,2023-05-05 03:29:51,55,"(364.0, 218.0)","(395.0, 142.0)",3.5686621746035483,0.00820662530625194
photo_1743.jpg,photo_1753.jpg,2023-05-05 03:28:56,2023-05-05 03:29:57,61,"(379.0, 248.0)","(364.32000732421875, 110.8800048828125)",1.0773716583897235,0.0022338683172644625
photo_1743.jpg,photo_1754.jpg,2023-05-05 03:28:56,2023-05-05 03:30:03,67,"(204.48001098632812, 240.48001098632812)","(357.1200256347656, 185.760009765625)",1.0598166206488764,0.002000680689248804
photo_1743.jpg,photo_1755.jpg,2023-05-05 03:28:56,2023-05-05 03:30:09,73,"(202.8000030517578, 248.40000915527344)","(214.8000030517578, 44.400001525878906)",1.3099528462009349,0.0022696278902396474
photo_1743.jpg,photo_1756.jpg,2023-05-05 03:28:56,2023-05-05 03:30:15,79,"(367.20001220703125, 213.60000610351562)","(355.6800231933594, 83.52000427246094)",0.9327793946829099,0.0014933916182214486
photo_1743.jpg,photo_1757.jpg,2023-05-05 03:28:56,2023-05-05 03:30:21,85,"(367.20001220703125, 213.60000610351562)","(349.20001220703125, 187.20001220703125)",0.2535909496093264,0.00037734333301867767
photo_1743.jpg,photo_1758.jpg,2023-05-05 03:28:56,2023-05-05 03:30:27,91,"(113.46742248535156, 137.3553009033203)","(262.8000183105469, 152.40000915527344)",1.0422814718604565,0.0014486567094605552
photo_1743.jpg,photo_1759.jpg,2023-05-05 03:28:56,2023-05-05 03:30:33,97,"(113.46742248535156, 137.3553009033203)","(256.8000183105469, 252.00001525878906)",1.2485846224529482,0.0016280513716273083
photo_1743.jpg,photo_1760.jpg,2023-05-05 03:28:56,2023-05-05 03:30:39,103,"(396.0, 261.0)","(142.8000030517578, 284.4000244140625)",2.136798150059682,0.0026239051458208603
photo_1743.jpg,photo_1761.jpg,2023-05-05 03:28:56,2023-05-05 03:30:45,109,"(297.0, 278.0)","(184.13572692871094, 111.97442626953125)",2.50944575767121,0.0029118779764243548
photo_1744.jpg,photo_1745.jpg,2023-05-05 03:29:02,2023-05-05 03:29:08,6,"(124.416015625, 69.12001037597656)","(120.96001434326172, 169.34400939941406)",5.899033386629732,0.12435162379015474
photo_1744.jpg,photo_1746.jpg,2023-05-05 03:29:02,2023-05-05 03:29:14,12,"(124.416015625, 69.12001037597656)","(117.50401306152344, 266.1120300292969)",4.479846490653454,0.0472175820114874
photo_1744.jpg,photo_1747.jpg,2023-05-05 03:29:02,2023-05-05 03:29:20,18,"(116.4000015258789, 241.20001220703125)","(392.0, 210.0)",6.45024221398443,0.0453237019569306
photo_1744.jpg,photo_1748.jpg,2023-05-05 03:29:02,2023-05-05 03:29:26,24,"(220.0, 287.0)","(62.2080078125, 107.1360092163086)",3.922432812255475,0.020671220920586354
photo_1744.jpg,photo_1749.jpg,2023-05-05 03:29:02,2023-05-05 03:29:32,30,"(399.0, 278.0)","(369.6000061035156, 168.0)",1.8073197131404286,0.007619659910600047
photo_1744.jpg,photo_1750.jpg,2023-05-05 03:29:02,2023-05-05 03:29:39,37,"(398.0, 283.0)","(142.0, 200.0)",6.407593638475186,0.02190357955119842
photo_1744.jpg,photo_1751.jpg,2023-05-05 03:29:02,2023-05-05 03:29:45,43,"(399.0, 285.0)","(142.8000030517578, 286.8000183105469)",25.620632018394396,0.07536040785317497
photo_1744.jpg,photo_1752.jpg,2023-05-05 03:29:02,2023-05-05 03:29:51,49,"(111.97442626953125, 236.3904571533203)","(241.20001220703125, 198.00001525878906)",7.0951347088478105,0.018314135468879
photo_1744.jpg,photo_1753.jpg,2023-05-05 03:29:02,2023-05-05 03:29:57,55,"(111.97442626953125, 236.3904571533203)","(368.4000244140625, 118.80000305175781)",4.088436423385855,0.009401917069633508
photo_1744.jpg,photo_1754.jpg,2023-05-05 03:29:02,2023-05-05 03:30:03,61,"(399.0, 278.0)","(292.0320129394531, 224.6400146484375)",1.7324411384986762,0.0035921172983165994
photo_1744.jpg,photo_1755.jpg,2023-05-05 03:29:02,2023-05-05 03:30:09,67,"(399.0, 285.0)","(385.20001220703125, 117.60000610351562)",2.470115396788012,0.0046629879908320565
photo_1744.jpg,photo_1756.jpg,2023-05-05 03:29:02,2023-05-05 03:30:15,73,"(399.0, 285.0)","(378.0, 219.60000610351562)",1.0101302634551477,0.0017501544619425626
photo_1744.jpg,photo_1757.jpg,2023-05-05 03:29:02,2023-05-05 03:30:21,79,"(111.97442626953125, 236.3904571533203)","(269.0, 50.0)",3.584087324139892,0.0057381691741419435
photo_1744.jpg,photo_1758.jpg,2023-05-05 03:29:02,2023-05-05 03:30:27,85,"(111.97442626953125, 236.3904571533203)","(263.0, 152.0)",2.507308082476155,0.003730874426724518
photo_1744.jpg,photo_1759.jpg,2023-05-05 03:29:02,2023-05-05 03:30:33,91,"(111.97442626953125, 236.3904571533203)","(257.0, 252.0)",2.025877861069954,0.0028157476029464588
photo_1744.jpg,photo_1760.jpg,2023-05-05 03:29:02,2023-05-05 03:30:39,97,"(376.8000183105469, 276.0)","(122.6880111694336, 250.56002807617188)",3.990347984486748,0.005203084670906019
photo_1744.jpg,photo_1761.jpg,2023-05-05 03:29:02,2023-05-05 03:30:45,103,"(391.20001220703125, 283.20001220703125)","(60.0, 282.0)",6.900045544939343,0.00847298796625173
photo_1745.jpg,photo_1746.jpg,2023-05-05 03:29:08,2023-05-05 03:29:14,6,"(120.96001434326172, 169.34400939941406)","(117.50401306152344, 266.1120300292969)",4.61093882292573,0.0971985903872744
photo_1745.jpg,photo_1747.jpg,2023-05-05 03:29:08,2023-05-05 03:29:20,12,"(122.4000015258789, 168.0)","(52.80000305175781, 68.4000015258789)",6.395185057638879,0.0674052505075138
photo_1745.jpg,photo_1748.jpg,2023-05-05 03:29:08,2023-05-05 03:29:26,18,"(122.4000015258789, 168.0)","(162.43202209472656, 89.85601043701172)",5.164774813838894,0.036291151025241296
photo_1745.jpg,photo_1749.jpg,2023-05-05 03:29:08,2023-05-05 03:29:32,24,"(122.4000015258789, 168.0)","(46.80000305175781, 264.0)",6.788552403301283,0.03577567116539776
photo_1745.jpg,photo_1750.jpg,2023-05-05 03:29:08,2023-05-05 03:29:39,31,"(122.4000015258789, 168.0)","(154.8000030517578, 286.8000183105469)",9.472227998272725,0.038646690232952724
photo_1745.jpg,photo_1751.jpg,2023-05-05 03:29:08,2023-05-05 03:29:45,37,"(331.20001220703125, 175.20001220703125)","(149.0, 269.0)",51.23187616013798,0.17512993774957436
photo_1745.jpg,photo_1752.jpg,2023-05-05 03:29:08,2023-05-05 03:29:51,43,"(331.20001220703125, 175.20001220703125)","(324.0, 44.0)",18.771060759011487,0.055213110809297035
photo_1745.jpg,photo_1753.jpg,2023-05-05 03:29:08,2023-05-05 03:29:57,49,"(122.4000015258789, 168.0)","(363.0, 80.0)",12.199434883917977,0.031489480084039706
photo_1745.jpg,photo_1754.jpg,2023-05-05 03:29:08,2023-05-05 03:30:03,55,"(331.20001220703125, 175.20001220703125)","(304.1280212402344, 241.92002868652344)",3.272870354804722,0.007526411681376387
photo_1745.jpg,photo_1755.jpg,2023-05-05 03:29:08,2023-05-05 03:30:09,61,"(120.26881408691406, 167.9616241455078)","(372.0, 153.60000610351562)",12.006691825942651,0.024895186592544697
photo_1745.jpg,photo_1756.jpg,2023-05-05 03:29:08,2023-05-05 03:30:15,67,"(72.0, 230.0)","(346.291259765625, 226.02243041992188)",12.469095370003208,0.023538674364149338
photo_1745.jpg,photo_1757.jpg,2023-05-05 03:29:08,2023-05-05 03:30:21,73,"(120.96000671386719, 168.48001098632812)","(194.40000915527344, 201.60000610351562)",3.0985700164238485,0.005368590899688882
photo_1745.jpg,photo_1758.jpg,2023-05-05 03:29:08,2023-05-05 03:30:27,79,"(118.24500274658203, 168.4095458984375)","(179.15908813476562, 197.0749969482422)",2.3214437168538926,0.0037166607760465865
photo_1745.jpg,photo_1759.jpg,2023-05-05 03:29:08,2023-05-05 03:30:33,85,"(120.96001434326172, 169.34400939941406)","(132.0, 202.0)",1.8142976368979775,0.0026996748837041906
photo_1745.jpg,photo_1760.jpg,2023-05-05 03:29:08,2023-05-05 03:30:39,91,"(72.0, 230.0)","(280.0, 250.0)",6.740623425346569,0.009368725833382793
photo_1745.jpg,photo_1761.jpg,2023-05-05 03:29:08,2023-05-05 03:30:45,97,"(70.84800720214844, 229.8240203857422)","(194.0, 255.0)",6.615737821600402,0.00862637649150535
photo_1746.jpg,photo_1747.jpg,2023-05-05 03:29:14,2023-05-05 03:29:20,6,"(379.20001220703125, 63.60000228881836)","(372.0, 166.8000030517578)",0.6194662246077206,0.01305834801473075
photo_1746.jpg,photo_1748.jpg,2023-05-05 03:29:14,2023-05-05 03:29:26,12,"(365.0, 69.0)","(351.0, 272.0)",1.6956848829373405,0.017872518666159572
photo_1746.jpg,photo_1749.jpg,2023-05-05 03:29:14,2023-05-05 03:29:32,18,"(367.0272521972656, 70.50241088867188)","(357.0, 168.0)",1.2100230239589391,0.00850242844835148
photo_1746.jpg,photo_1750.jpg,2023-05-05 03:29:14,2023-05-05 03:29:39,25,"(367.0272521972656, 70.50241088867188)","(350.0, 268.0)",4.217664518334188,0.021338008331156323
photo_1746.jpg,photo_1751.jpg,2023-05-05 03:29:14,2023-05-05 03:29:45,31,"(360.0, 74.8800048828125)","(248.0, 98.0)",22.87228381619883,0.09331891797009123
photo_1746.jpg,photo_1752.jpg,2023-05-05 03:29:14,2023-05-05 03:29:51,37,"(369.7920227050781, 96.76800537109375)","(324.0, 44.0)",3.6772007503096744,0.012570063537815342
photo_1746.jpg,photo_1753.jpg,2023-05-05 03:29:14,2023-05-05 03:29:57,43,"(399.0, 100.0)","(360.0, 80.63999938964844)",0.4784713845081211,0.0014073735049438872
photo_1746.jpg,photo_1754.jpg,2023-05-05 03:29:14,2023-05-05 03:30:03,49,"(367.0272521972656, 70.50241088867188)","(291.6000061035156, 87.60000610351562)",0.8498987498330199,0.002193779466915926
photo_1746.jpg,photo_1755.jpg,2023-05-05 03:29:14,2023-05-05 03:30:09,55,"(367.0272521972656, 70.50241088867188)","(285.6000061035156, 189.60000610351562)",1.5681823364355534,0.0036062491256794323
photo_1746.jpg,photo_1756.jpg,2023-05-05 03:29:14,2023-05-05 03:30:15,61,"(367.0272521972656, 70.50241088867188)","(279.6000061035156, 288.0)",2.391953500423009,0.004959578339893478
photo_1746.jpg,photo_1757.jpg,2023-05-05 03:29:14,2023-05-05 03:30:21,67,"(368.4000244140625, 70.80000305175781)","(220.96287536621094, 107.49545288085938)",1.6514682759973116,0.0031175777245991045
photo_1746.jpg,photo_1758.jpg,2023-05-05 03:29:14,2023-05-05 03:30:27,73,"(386.0, 95.0)","(189.60000610351562, 284.4000244140625)",2.6749677395782134,0.004634656434271951
photo_1746.jpg,photo_1759.jpg,2023-05-05 03:29:14,2023-05-05 03:30:33,79,"(400.0, 65.0)","(126.0, 151.0)",2.960612231411018,0.004739977658593236
photo_1746.jpg,photo_1760.jpg,2023-05-05 03:29:14,2023-05-05 03:30:39,85,"(371.5200500488281, 86.40000915527344)","(122.4000015258789, 250.5600128173828)",2.868694935053445,0.004268618063359527
photo_1746.jpg,photo_1761.jpg,2023-05-05 03:29:14,2023-05-05 03:30:45,91,"(361.20001220703125, 74.4000015258789)","(55.0, 284.0)",6.626193741987754,0.009209681148204519
photo_1747.jpg,photo_1748.jpg,2023-05-05 03:29:20,2023-05-05 03:29:26,6,"(361.20001220703125, 164.40000915527344)","(354.0, 265.20001220703125)",0.4766831113989108,0.01004847998828904
photo_1747.jpg,photo_1749.jpg,2023-05-05 03:29:20,2023-05-05 03:29:32,12,"(87.84000396728516, 56.160003662109375)","(82.08000183105469, 252.00001525878906)",1.332821083170041,0.014047934216612233
photo_1747.jpg,photo_1750.jpg,2023-05-05 03:29:20,2023-05-05 03:29:39,19,"(64.80000305175781, 72.0)","(158.0, 281.0)",3.6909499040719123,0.024570070729842918
photo_1747.jpg,photo_1751.jpg,2023-05-05 03:29:20,2023-05-05 03:29:45,25,"(81.60000610351562, 56.400001525878906)","(402.0, 38.0)",53.4879831117388,0.2706064041589089
photo_1747.jpg,photo_1752.jpg,2023-05-05 03:29:20,2023-05-05 03:29:51,31,"(358.5600280761719, 177.12001037597656)","(388.0, 41.0)",6.330329912484188,0.025827746042935487
photo_1747.jpg,photo_1753.jpg,2023-05-05 03:29:20,2023-05-05 03:29:57,37,"(87.84000396728516, 56.160003662109375)","(363.0, 80.0)",2.4227264878907175,0.008281795842930215
photo_1747.jpg,photo_1754.jpg,2023-05-05 03:29:20,2023-05-05 03:30:03,43,"(50.400001525878906, 74.4000015258789)","(338.0, 107.0)",2.353184852327828,0.0069216469795912484
